gene_name,logFC,P.Value,adj.P.Val
Il11ra2,-0.575657715,0.51390896348125300000 ,0.99999993464992500000 
Efna4,0.573633744,0.51393114214587000000 ,0.99999993464992500000 
Tuba8,0.569570889,0.51442800942477100000 ,0.99999993464992500000 
Rbm24,0.827645069,0.51464061983915500000 ,0.99999993464992500000 
Cd248,-0.693995213,0.51483099852419500000 ,0.99999993464992500000 
Rasip1,0.630353857,0.51499442670622000000 ,0.99999993464992500000 
Snord49a,-0.625326698,0.51511949565849900000 ,0.99999993464992500000 
3-Sep,0.627025054,0.51537898029190100000 ,0.99999993464992500000 
Abt1,0.572940504,0.51542493587105300000 ,0.99999993464992500000 
Amer2,-0.696482583,0.51576440139968800000 ,0.99999993464992500000 
Matr3,0.576439617,0.51585910081572800000 ,0.99999993464992500000 
Tmem234,-0.576143903,0.51587629077815700000 ,0.99999993464992500000 
Cyp2f2,0.576141199,0.51590574667418900000 ,0.99999993464992500000 
4930417O13Rik,-0.696482583,0.51598445406855500000 ,0.99999993464992500000 
Mdga1,-0.568242622,0.51605807503510100000 ,0.99999993464992500000 
Il1b,-0.614508124,0.51615467976349800000 ,0.99999993464992500000 
Rnf130,-0.575081999,0.51659741969873200000 ,0.99999993464992500000 
Rab19,-0.694758289,0.51662434545622900000 ,0.99999993464992500000 
Herpud1,-0.568754687,0.51665116399698100000 ,0.99999993464992500000 
4921504A21Rik,-0.696482583,0.51673638824278600000 ,0.99999993464992500000 
Odf3l1,-0.696482583,0.51690151423665200000 ,0.99999993464992500000 
Asb2,-0.698246813,0.51702194200627300000 ,0.99999993464992500000 
Zcchc12,0.904724671,0.51709116579650300000 ,0.99999993464992500000 
Mroh1,-0.575043365,0.51727534755854900000 ,0.99999993464992500000 
Trbc1,-1.0292941,0.51730995404370800000 ,0.99999993464992500000 
Lamb2,0.572624875,0.51742108708595300000 ,0.99999993464992500000 
Zbtb7c,-0.580856637,0.51770705111539600000 ,0.99999993464992500000 
Cnot7,0.575606719,0.51772730041998500000 ,0.99999993464992500000 
1700084J12Rik,-0.589230544,0.51792201384947400000 ,0.99999993464992500000 
Scin,0.570421912,0.51794318086167300000 ,0.99999993464992500000 
Zfp951,-0.592281516,0.51806490134814200000 ,0.99999993464992500000 
Has2os,-0.696482583,0.51806934128943500000 ,0.99999993464992500000 
Wwtr1,0.572789682,0.51838701702181700000 ,0.99999993464992500000 
4932441J04Rik,-0.696482583,0.51846076881984900000 ,0.99999993464992500000 
Morn4,-0.56899739,0.51847928775855800000 ,0.99999993464992500000 
L3mbtl3,-0.568445112,0.51848879071861500000 ,0.99999993464992500000 
Spon1,0.572176456,0.51854596233554300000 ,0.99999993464992500000 
Paqr7,0.569957627,0.51865842609912100000 ,0.99999993464992500000 
Trim72,-0.567569918,0.51869632390623800000 ,0.99999993464992500000 
Gm19565,0.578128924,0.51875262052673600000 ,0.99999993464992500000 
Rad1,-0.566044734,0.51879441010897700000 ,0.99999993464992500000 
Rdh12,0.718734277,0.51905865139738100000 ,0.99999993464992500000 
Invs,0.566366807,0.51923076860609800000 ,0.99999993464992500000 
Lpar3,-0.696482583,0.51936234840966000000 ,0.99999993464992500000 
Eppk1,0.595902362,0.51946193962210500000 ,0.99999993464992500000 
A530072M11Rik,-0.911988432,0.51950216556912600000 ,0.99999993464992500000 
Hnrnph3,-0.568265888,0.51963919055310400000 ,0.99999993464992500000 
Gm14966,-0.594398184,0.51996470486391400000 ,0.99999993464992500000 
Ccdc181,0.565287314,0.51998534779830500000 ,0.99999993464992500000 
Slc15a5,-0.565294572,0.52005229403384400000 ,0.99999993464992500000 
Mcub,0.692317999,0.52040398308851600000 ,0.99999993464992500000 
Gm18409,-0.696482583,0.52045383959679000000 ,0.99999993464992500000 
Moap1,0.701848111,0.52054006745895200000 ,0.99999993464992500000 
Actbl2,-0.696482583,0.52055109707792600000 ,0.99999993464992500000 
Adm2,0.579978418,0.52057610150898600000 ,0.99999993464992500000 
Dgkh,-0.640000234,0.52071580164042000000 ,0.99999993464992500000 
Ccdc91,-0.573373359,0.52073498379360800000 ,0.99999993464992500000 
Gm10782,-0.696482583,0.52075135211224100000 ,0.99999993464992500000 
C1s2,0.564876368,0.52088141861747200000 ,0.99999993464992500000 
Abca4,-0.588266557,0.52089608762770400000 ,0.99999993464992500000 
1700007L15Rik,0.601802978,0.52095452766976900000 ,0.99999993464992500000 
Insr,-0.572632559,0.52103522128448700000 ,0.99999993464992500000 
Nfatc2ip,-0.567767194,0.52145619586543200000 ,0.99999993464992500000 
Ctcfl,-0.696482583,0.52151495340724200000 ,0.99999993464992500000 
4930511M06Rik,-0.696482583,0.52177046705352300000 ,0.99999993464992500000 
Gm14325,0.563378104,0.52177210742557300000 ,0.99999993464992500000 
Filip1,0.710139322,0.52177557424614700000 ,0.99999993464992500000 
Fn1,-0.569109327,0.52188850307543600000 ,0.99999993464992500000 
Pcdhb11,0.630044279,0.52205802007505400000 ,0.99999993464992500000 
Ddx21,0.573601621,0.52211074053966200000 ,0.99999993464992500000 
Ipp,-0.568750172,0.52222829074582700000 ,0.99999993464992500000 
Cdhr2,-0.570332196,0.52225820934456100000 ,0.99999993464992500000 
Angptl6,-0.594464327,0.52230141828731100000 ,0.99999993464992500000 
Tex36,-0.696482583,0.52281060114412500000 ,0.99999993464992500000 
Gm10044,-0.587468855,0.52285779560553800000 ,0.99999993464992500000 
Gdf10,0.717909367,0.52304425339833000000 ,0.99999993464992500000 
Alyref2,0.562435393,0.52304486019419700000 ,0.99999993464992500000 
Ces2g,-0.698057958,0.52315048336039200000 ,0.99999993464992500000 
Col15a1,-0.565219133,0.52315778757624200000 ,0.99999993464992500000 
Gm8692,0.572329797,0.52319023128581500000 ,0.99999993464992500000 
Acvrl1,-0.568516634,0.52321274138071200000 ,0.99999993464992500000 
Fam49a,0.61724725,0.52344974758933900000 ,0.99999993464992500000 
Ecsit,-0.570063333,0.52348241772495300000 ,0.99999993464992500000 
Ccdc159,-0.562574331,0.52350760473282400000 ,0.99999993464992500000 
Grin2d,-0.572593709,0.52368118396257400000 ,0.99999993464992500000 
Zfp13,-0.562179957,0.52386488352819600000 ,0.99999993464992500000 
Cul4a,-0.574612413,0.52395547372087700000 ,0.99999993464992500000 
Kantr,-0.561339414,0.52407731804349700000 ,0.99999993464992500000 
9430015G10Rik,-0.569374151,0.52412501147240700000 ,0.99999993464992500000 
9030612E09Rik,-0.696482583,0.52415180204418500000 ,0.99999993464992500000 
Fbxw10,-0.634808357,0.52416057472916100000 ,0.99999993464992500000 
Mlf1,-0.562285476,0.52424080896559500000 ,0.99999993464992500000 
Smim8,0.562392832,0.52467984626607400000 ,0.99999993464992500000 
Susd1,0.56917547,0.52477462192547400000 ,0.99999993464992500000 
Tmem169,-0.696482583,0.52483509876794800000 ,0.99999993464992500000 
Grik3,-1.318091833,0.52519478660061000000 ,0.99999993464992500000 
Gm715,-0.696482583,0.52522824795594400000 ,0.99999993464992500000 
Slc20a1,-0.571498492,0.52535945126703300000 ,0.99999993464992500000 
Gemin2,-0.566391091,0.52538085131152600000 ,0.99999993464992500000 
Fam131b,0.923287787,0.52551952890527200000 ,0.99999993464992500000 
Ttn,0.561065454,0.52563048007354400000 ,0.99999993464992500000 
4930563E22Rik,-0.635768513,0.52565694330310100000 ,0.99999993464992500000 
Fzd9,0.776279814,0.52568435245035300000 ,0.99999993464992500000 
Lgals3bp,0.564049735,0.52609681918768200000 ,0.99999993464992500000 
Gm10224,-0.59460601,0.52620627852539100000 ,0.99999993464992500000 
Rnf34,-0.568911955,0.52629793767818300000 ,0.99999993464992500000 
Mtg2,-0.565177452,0.52630605109155400000 ,0.99999993464992500000 
Best1,-0.559599268,0.52648726388585000000 ,0.99999993464992500000 
Serpinb10,-0.696482583,0.52665464895872000000 ,0.99999993464992500000 
Gm15408,-1.057518278,0.52670120179414200000 ,0.99999993464992500000 
Synpo2,-0.587953031,0.52679992462877500000 ,0.99999993464992500000 
Fbln1,-0.569658259,0.52684522427325700000 ,0.99999993464992500000 
Rab40b,-0.562469755,0.52688680154443500000 ,0.99999993464992500000 
Tmsb15b2,0.692317999,0.52714555839444100000 ,0.99999993464992500000 
Slc12a6,0.565668406,0.52716878455802600000 ,0.99999993464992500000 
Gpr152,0.72201998,0.52722056828444500000 ,0.99999993464992500000 
Zc2hc1a,0.559858808,0.52733355628476800000 ,0.99999993464992500000 
Ift140,0.569256163,0.52742781149393400000 ,0.99999993464992500000 
Cox16,-0.569333846,0.52746282914624000000 ,0.99999993464992500000 
Med16,0.568724424,0.52746726442747100000 ,0.99999993464992500000 
Izumo1r,-0.696482583,0.52749056800112100000 ,0.99999993464992500000 
Zfp821,0.571032321,0.52750454117399800000 ,0.99999993464992500000 
Gsdma3,-0.696482583,0.52776878308665800000 ,0.99999993464992500000 
Zfp931,-0.558004073,0.52786237413879700000 ,0.99999993464992500000 
A630001G21Rik,0.578062865,0.52794856022767200000 ,0.99999993464992500000 
Utp11,0.569309149,0.52804074876409000000 ,0.99999993464992500000 
Fermt3,0.558057148,0.52811151980447000000 ,0.99999993464992500000 
Ctr9,0.571026723,0.52823380759298700000 ,0.99999993464992500000 
Tram2,-0.560921691,0.52827585765488800000 ,0.99999993464992500000 
Gdf15,0.559582776,0.52831314127727100000 ,0.99999993464992500000 
Cltc,0.571274252,0.52871744328552100000 ,0.99999993464992500000 
Rnf214,-0.568356625,0.52876722883288000000 ,0.99999993464992500000 
Hgfac,-0.681860372,0.52885463471966700000 ,0.99999993464992500000 
Elac1,-0.560605088,0.52888189016707400000 ,0.99999993464992500000 
Agk,-0.560600616,0.52891074420680600000 ,0.99999993464992500000 
Cntnap1,-0.558634002,0.52896170045849300000 ,0.99999993464992500000 
Tab1,-0.567814315,0.52918878615247300000 ,0.99999993464992500000 
H2-T22,0.567905886,0.52923400699811500000 ,0.99999993464992500000 
Reep1,0.665951993,0.52947572593376400000 ,0.99999993464992500000 
Lgals7,0.786811801,0.52964810144105700000 ,0.99999993464992500000 
C9,0.558005035,0.52991803060085600000 ,0.99999993464992500000 
Hoxc4,-0.696482583,0.53019823461653000000 ,0.99999993464992500000 
Gulo,0.649390506,0.53032340903073200000 ,0.99999993464992500000 
Sprr2a3,-0.696482583,0.53035499517893900000 ,0.99999993464992500000 
Mcc,0.569373128,0.53039728510064600000 ,0.99999993464992500000 
Zfp346,-0.566211359,0.53050906498761600000 ,0.99999993464992500000 
Glb1l3,-0.696482583,0.53051158368701300000 ,0.99999993464992500000 
Srsf11,0.573069548,0.53051173576214400000 ,0.99999993464992500000 
Pfdn4,0.568286699,0.53058633353960900000 ,0.99999993464992500000 
Tppp,-0.555342179,0.53083515523215400000 ,0.99999993464992500000 
Vps37d,0.571363615,0.53086442960000800000 ,0.99999993464992500000 
1700036A12Rik,-0.696482583,0.53103150880002100000 ,0.99999993464992500000 
Smu1,0.57203574,0.53147007584841800000 ,0.99999993464992500000 
Bora,-0.557952313,0.53150635612457900000 ,0.99999993464992500000 
Actg2,0.579530651,0.53175361820520100000 ,0.99999993464992500000 
Pygo1,-0.707714216,0.53188496460577000000 ,0.99999993464992500000 
Gm16685,-0.684518571,0.53189185087771700000 ,0.99999993464992500000 
Tsix,-0.696482583,0.53228958080065500000 ,0.99999993464992500000 
Naa35,0.57017432,0.53239978956923200000 ,0.99999993464992500000 
Speer4c,-0.696482583,0.53250953249366400000 ,0.99999993464992500000 
Zfp947,0.599996795,0.53253689615777500000 ,0.99999993464992500000 
Pcdhb19,0.555152772,0.53280214510978300000 ,0.99999993464992500000 
Xlr3b,1.130425479,0.53305668451595600000 ,0.99999993464992500000 
Lgals9,-0.553388322,0.53325850900753500000 ,0.99999993464992500000 
Tbc1d22a,0.570261233,0.53345990538262300000 ,0.99999993464992500000 
Slc26a5,-0.696482583,0.53383819672473100000 ,0.99999993464992500000 
Agrn,0.570392656,0.53408778891137500000 ,0.99999993464992500000 
Jak2,0.563751594,0.53412906556972100000 ,0.99999993464992500000 
Prph,0.709087324,0.53424145006316600000 ,0.99999993464992500000 
Myo19,-0.566508064,0.53435508714149200000 ,0.99999993464992500000 
Ndufa1,-0.571771811,0.53455274138468200000 ,0.99999993464992500000 
Washc5,0.570459967,0.53465070660258700000 ,0.99999993464992500000 
Mc2r,-0.696482583,0.53469249403703000000 ,0.99999993464992500000 
Krtap16-1,-0.696482583,0.53487108630243400000 ,0.99999993464992500000 
Ppil3,0.563815036,0.53504034393255000000 ,0.99999993464992500000 
Gigyf1,0.565298579,0.53506530983120600000 ,0.99999993464992500000 
Mat1a,0.557025119,0.53509232576956400000 ,0.99999993464992500000 
Gm12680,-0.696482583,0.53521968897301400000 ,0.99999993464992500000 
B930059L03Rik,-0.585538512,0.53526957132804100000 ,0.99999993464992500000 
Pole2,-0.552386019,0.53534066901981900000 ,0.99999993464992500000 
Lin9,-0.568210461,0.53537083178030400000 ,0.99999993464992500000 
Pla2g4c,-0.551391102,0.53551555444055800000 ,0.99999993464992500000 
Tmem251,0.564320055,0.53553063351765300000 ,0.99999993464992500000 
Suco,0.570206028,0.53555617749533800000 ,0.99999993464992500000 
Ccdc3,-0.880713389,0.53558952706589100000 ,0.99999993464992500000 
5730435O14Rik,-0.709927623,0.53576859739788600000 ,0.99999993464992500000 
Zc3h10,0.558418632,0.53584658021119100000 ,0.99999993464992500000 
Muc3a,-0.696482583,0.53587134301929000000 ,0.99999993464992500000 
L1cam,0.550430745,0.53590966293805800000 ,0.99999993464992500000 
Spata1,0.550368817,0.53595358490031800000 ,0.99999993464992500000 
Zfp668,0.553842564,0.53605500292174300000 ,0.99999993464992500000 
Fam43b,-0.696482583,0.53607755583182000000 ,0.99999993464992500000 
Nup205,-0.56706399,0.53614262029848000000 ,0.99999993464992500000 
Apobec1,-0.755581428,0.53620044114033200000 ,0.99999993464992500000 
Sel1l,-0.571091162,0.53626729851090100000 ,0.99999993464992500000 
Cwf19l2,-0.567518722,0.53633021982226400000 ,0.99999993464992500000 
Ifit2,0.553845996,0.53654670176556800000 ,0.99999993464992500000 
Sncaip,0.636898316,0.53677885541572100000 ,0.99999993464992500000 
Il19,0.718734277,0.53687704484000700000 ,0.99999993464992500000 
Hacd4,0.566461996,0.53698485506437700000 ,0.99999993464992500000 
Mfap3l,-0.565028858,0.53713587599185400000 ,0.99999993464992500000 
Dus4l,-0.551544409,0.53713749989946100000 ,0.99999993464992500000 
Rcor2,-0.549574502,0.53721119319915300000 ,0.99999993464992500000 
Mettl26,0.568893819,0.53721384486985800000 ,0.99999993464992500000 
Tceal6,-0.696482583,0.53727197283934200000 ,0.99999993464992500000 
Rsph3b,0.553741071,0.53766743511813500000 ,0.99999993464992500000 
Alkbh3os1,0.561861402,0.53775624882218300000 ,0.99999993464992500000 
Zcchc10,0.559317504,0.53776757044026100000 ,0.99999993464992500000 
Foxa3,-0.696482583,0.53780448904746800000 ,0.99999993464992500000 
Trdmt1,-0.550201989,0.53789820202464200000 ,0.99999993464992500000 
Mir1191,-0.56830132,0.53801069805404800000 ,0.99999993464992500000 
Atp2b3,-0.696482583,0.53819947123701100000 ,0.99999993464992500000 
Phyhipl,0.689032296,0.53829654607143400000 ,0.99999993464992500000 
Gng8,-0.696482583,0.53841015069186800000 ,0.99999993464992500000 
Mcm3,-0.549322514,0.53847109319061100000 ,0.99999993464992500000 
Fut4-ps1,-0.696482583,0.53874162219788400000 ,0.99999993464992500000 
Umps,-0.561406616,0.53875644755534400000 ,0.99999993464992500000 
Bfsp1,-0.606483944,0.53919819332326000000 ,0.99999993464992500000 
Gm9320,0.558922131,0.53932155685469600000 ,0.99999993464992500000 
Hist1h2al,0.563698644,0.53932570693590500000 ,0.99999993464992500000 
Cd300lg,-0.621386901,0.53948189991065100000 ,0.99999993464992500000 
Gna14,-0.558401469,0.53962464927561800000 ,0.99999993464992500000 
Iqgap1,0.569067618,0.53989083924773900000 ,0.99999993464992500000 
Gm19998,-0.589250359,0.54003602247190000000 ,0.99999993464992500000 
9930111J21Rik1,-0.714438521,0.54009811301079100000 ,0.99999993464992500000 
Scfd2,-0.568222364,0.54010232149386000000 ,0.99999993464992500000 
Gm7102,0.547309708,0.54028932681738000000 ,0.99999993464992500000 
Chst5,-0.69816933,0.54034507123350200000 ,0.99999993464992500000 
Auts2,0.563463358,0.54062130363703100000 ,0.99999993464992500000 
Nnmt,-0.623077255,0.54069370150213700000 ,0.99999993464992500000 
Fam217b,0.701848111,0.54079840611970400000 ,0.99999993464992500000 
Gdf9,0.683511231,0.54090239810997100000 ,0.99999993464992500000 
Igkj5,-0.696482583,0.54102661406903000000 ,0.99999993464992500000 
Myadm,0.551675246,0.54105939393814100000 ,0.99999993464992500000 
Tmem136,-0.696482583,0.54115591724432600000 ,0.99999993464992500000 
Prl2c3,-0.696482583,0.54117235878786100000 ,0.99999993464992500000 
Josd1,0.568329829,0.54144736048361400000 ,0.99999993464992500000 
Adarb1,-0.546010209,0.54146440601211300000 ,0.99999993464992500000 
Twist2,-0.696482583,0.54148706992209400000 ,0.99999993464992500000 
Snora31,0.544760652,0.54181391898805100000 ,0.99999993464992500000 
Mrpl10,-0.567169455,0.54191275139884900000 ,0.99999993464992500000 
Sftpc,-0.696482583,0.54199296123840300000 ,0.99999993464992500000 
Gm6277,-0.716575492,0.54206401248624100000 ,0.99999993464992500000 
Cyp2u1,-0.68473654,0.54212322751214400000 ,0.99999993464992500000 
Hdac9,-0.696482583,0.54217532953680200000 ,0.99999993464992500000 
4930572O03Rik,-0.696482583,0.54218632443805700000 ,0.99999993464992500000 
Paqr5,-0.587213066,0.54230611729235400000 ,0.99999993464992500000 
1700007K13Rik,-0.571001033,0.54239935162203400000 ,0.99999993464992500000 
Psmc3ip,-0.555368477,0.54247659111341100000 ,0.99999993464992500000 
Nsfl1c,0.567204974,0.54255961648520800000 ,0.99999993464992500000 
Sema6c,0.584746186,0.54268679880067800000 ,0.99999993464992500000 
Ankub1,0.850491467,0.54303217135347300000 ,0.99999993464992500000 
Platr22,-0.696482583,0.54350925711325000000 ,0.99999993464992500000 
Gm6238,0.578315013,0.54354851785907300000 ,0.99999993464992500000 
Gm15483,0.544005878,0.54380211521227000000 ,0.99999993464992500000 
L3mbtl2,-0.560070084,0.54383633028846400000 ,0.99999993464992500000 
Gm16503,-0.696482583,0.54392399467442600000 ,0.99999993464992500000 
Kcnab1,0.708496524,0.54393534759426000000 ,0.99999993464992500000 
Wdr55,0.565603508,0.54401269518757900000 ,0.99999993464992500000 
Gm21691,-0.70664192,0.54429455411655200000 ,0.99999993464992500000 
Bmp7,0.587298445,0.54431835842321200000 ,0.99999993464992500000 
Car7,0.615452658,0.54436900313356400000 ,0.99999993464992500000 
Trim11,-0.558040277,0.54453198599413200000 ,0.99999993464992500000 
Tmem132c,-0.696482583,0.54475758008393100000 ,0.99999993464992500000 
Dio3,-0.696482583,0.54481627610743600000 ,0.99999993464992500000 
Tnfrsf18,-0.54608893,0.54487252868083100000 ,0.99999993464992500000 
Mical2,-0.556637471,0.54488637554457900000 ,0.99999993464992500000 
Prh1,-0.696482583,0.54495011779914400000 ,0.99999993464992500000 
Popdc3,-0.696482583,0.54497023095478800000 ,0.99999993464992500000 
Adgrb1,-0.696482583,0.54500627802243900000 ,0.99999993464992500000 
Map4,-0.564705134,0.54506461439465500000 ,0.99999993464992500000 
Ankrd44,0.545788968,0.54513600711897800000 ,0.99999993464992500000 
Zscan29,-0.556874596,0.54513865230066400000 ,0.99999993464992500000 
Tarsl2,-0.563471528,0.54528978737347800000 ,0.99999993464992500000 
Dcn,-0.574449145,0.54545897644477300000 ,0.99999993464992500000 
Gm11627,-0.696482583,0.54577242257672500000 ,0.99999993464992500000 
Arsi,0.72201998,0.54579605975859800000 ,0.99999993464992500000 
